Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/nissan-dayz-x-limited-2024-for-sale-gampaha-1,Nissan Dayz X limited 2024,"Posted on 27 May 7:07 am, Ja-Ela, Gampaha1629views",Nissan,Dayz,0,X limited,2024,New,Automatic,Hatchback,Petrol,660 cc,867 km,"Rs 8,575,000"
https://ikman.lk/en/ad/nissan-dualis-2012-for-sale-gampaha,Nissan Dualis 2012,"Posted on 03 Jun 7:56 am, Kandana, Gampaha907views",Nissan,Dualis,0,0,2012,Used,Automatic,SUV / 4x4,Petrol,"1,990 cc","117,829 km","Rs 7,250,000"
https://ikman.lk/en/ad/nissan-bluebird-sylphy-g11-2011-for-sale-colombo,Nissan Bluebird Sylphy G11 2011,"Posted on 23 May 4:19 pm, Mount Lavinia, Colombo1309views",Nissan,Bluebird,0,Sylphy G11,2011,Used,Automatic,Saloon,Petrol,"1,500 cc","190,000 km","Rs 6,975,000"
https://ikman.lk/en/ad/nissan-dayz-2017-for-sale-galle,Nissan Dayz 2017,"Posted on 23 May 2:37 pm, Galle City, Galle958views",Nissan,Dayz,0,0,2017,Used,Automatic,0,Petrol,650 cc,"100,000 km","Rs 7,100,000"
https://ikman.lk/en/ad/nissan-qashqai-2018-for-sale-colombo-83,Nissan Qashqai 2018,"Posted on 23 May 10:18 am, Colombo 4, Colombo775views",Nissan,Qashqai,0,0,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","51,000 km","Rs 15,500,000"
https://ikman.lk/en/ad/nissan-dayz-ek-wagon-2023-for-sale-gampaha,Nissan Dayz EK WAGON 2023,"Posted on 27 May 9:51 am, Kadawatha, Gampaha1760views",Nissan,Dayz,0,EK WAGON,2023,Reconditioned,Automatic,Hatchback,Petrol,650 cc,"9,500 km","Rs 7,475,000"
https://ikman.lk/en/ad/nissan-dayz-x-highway-star-2023-for-sale-gampaha,Nissan Dayz X HIGHWAY STAR 2023,"Posted on 22 May 1:01 pm, Ja-Ela, Gampaha2165views",Nissan,Dayz,0,X HIGHWAY STAR,2023,Used,Automatic,Hatchback,Petrol,650 cc,"4,000 km","Rs 8,650,000"
https://ikman.lk/en/ad/nissan-sunny-fb15-new-shell-auto-2003-for-sale-kurunegala-1,Nissan Sunny FB15 NEW SHELL AUTO 2003,"Posted on 21 May 6:45 pm, Kurunegala City, Kurunegala2922views",Nissan,Sunny,0,FB15 NEW SHELL AUTO,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","192,000 km","Rs 4,775,000"
https://ikman.lk/en/ad/nissan-almera-fully-lorded-2025-for-sale-colombo,Nissan Almera Fully Lorded 2025,"Posted on 21 May 9:45 am, Kohuwala, Colombo2604views",Nissan,Almera,0,Fully Lorded ,2025,New,Automatic,Saloon,Petrol,"1,000 cc",21 km,"Rs 13,975,000"
https://ikman.lk/en/ad/nissan-march-k11-1994-for-sale-colombo-4,Nissan March 1994,"Posted on 20 May 11:19 am, Dehiwala, Colombo2692views",Nissan,March,0,Nissan,1994,Used,Automatic,Hatchback,Petrol,"1,000 cc","11,500 km","Rs 2,750,000"
https://ikman.lk/en/ad/nissan-x-trail-full-option-2016-for-sale-badulla,Nissan X-Trail Full Option 2016,"Posted on 20 May 10:31 am, Bandarawela, Badulla967views",Nissan,X-Trail,0,Full  Option,2016,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","64,500 km","Rs 14,000,000"
https://ikman.lk/en/ad/nissan-x-trail-full-loaded-sunroof-2015-for-sale-matara,Nissan X-Trail Full Loaded Sunroof 2015,"Posted on 18 May 5:17 pm, Matara City, Matara1541views",Nissan,X-Trail,0,Full Loaded Sunroof,2015,Used,Automatic,SUV / 4x4,Petrol,"1,950 cc","116,000 km","Rs 11,950,000"
https://ikman.lk/en/ad/nissan-sunny-fb15-2003-for-sale-gampaha-8,Nissan Sunny FB15 2003,"Posted on 21 May 12:12 pm, Kadawatha, Gampaha4510views",Nissan,Sunny,0,FB15,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","135,000 km","Rs 4,375,000"
https://ikman.lk/en/ad/nissan-moco-2015-for-sale-jaffna,Nissan MOCO 2015,"Posted on 17 May 9:27 am, Jaffna City, Jaffna1023views",Nissan,MOCO,0,Nissan,2015,Used,Automatic,Hatchback,Petrol,650 cc,"86,000 km","Rs 6,500,000"
https://ikman.lk/en/ad/nissan-ad-wagon-2009-for-sale-colombo,Nissan AD Wagon 2009,"Posted on 27 May 9:38 pm, Athurugiriya, Colombo1185views",Nissan,AD Wagon,0,AD,2009,Used,Automatic,Station wagon,Petrol,"1,490 cc","76,000 km","Rs 6,300,000"
https://ikman.lk/en/ad/nissan-juke-2020-for-sale-kalutara-1,Nissan Juke 2020,"Posted on 14 May 10:20 am, Panadura, Kalutara1080views",Nissan,Juke,0,0,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","56,000 km","Rs 12,850,000"
https://ikman.lk/en/ad/nissan-dayz-2019-for-sale-jaffna-1,Nissan Dayz 2019,"Posted on 12 May 5:49 pm, Jaffna City, Jaffna1958views",Nissan,Dayz,0,0,2019,Used,Automatic,Hatchback,Petrol,650 cc,"43,500 km","Rs 6,650,000"
