Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/honda-vezel-z-grade-2023-for-sale-colombo-146,Honda Vezel Z Grade 2023,"Posted on 16 Nov 3:03 pm, Dehiwala, Colombo243views",Honda,Vezel,0,Z Grade,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","11,000 km","Rs 18,200,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moon-roof-2025-for-sale-colombo-86,,,0,0,0,0,0,0,0,0,0,0,0,
https://ikman.lk/en/ad/honda-vezel-z-premium-2024-for-sale-colombo-113,Honda Vezel Z Premium 2024,"Posted on 15 Nov 3:22 pm, Colombo 6, Colombo412views",Honda,Vezel,0,Z Premium,2024,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,475,000"
https://ikman.lk/en/ad/honda-vezel-rs-2017-for-sale-colombo-821,Honda Vezel RS 2017,"Posted on 15 Nov 3:21 pm, Malabe, Colombo232views",Honda,Vezel,0,VEZEL RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","139,000 km","Rs 12,175,000"
https://ikman.lk/en/ad/honda-vezel-rs-2019-for-sale-colombo-58,Honda Vezel RS 2019,"Posted on 15 Nov 2:05 pm, Rajagiriya, Colombo489views",Honda,Vezel,0,Vezel RS,2019,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","92,000 km","Rs 14,850,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2025-for-sale-ratnapura-6,Honda Vezel Z Premium 2025,"Posted on 16 Nov 10:46 am, Ratnapura City, Ratnapura608views",Honda,Vezel,0,Vezel Z  Premium,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 17,900,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-orange-pack-2015-for-sale-hambantota,Honda Vezel Z Grade Orange pack 2015,"Posted on 15 Nov 1:44 pm, Tangalla, Hambantota470views",Honda,Vezel,0,Z Grade Orange pack,2015,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","108,500 km","Rs 10,200,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-colombo-215,Honda Vezel Z Play 2024,"Posted on 15 Nov 2:29 pm, Nugegoda, Colombo414views",Honda,Vezel,0,Z Play,2024,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","16,000 km","Rs 18,575,000"
https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-colombo-1754,Honda Fit GP1 2012,"Posted on 15 Nov 1:19 pm, Boralesgamuwa, Colombo439views",Honda,Fit,0,GP1 ,2012,Used,Automatic,Hatchback,Hybrid,"1,330 cc","181,300 km","Rs 6,990,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2023-for-sale-colombo-143,Honda Vezel Z Grade 2023,"Posted on 16 Nov 3:04 pm, Piliyandala, Colombo157views",Honda,Vezel,0,Z Grade,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","3,900 km","Rs 18,900,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2023-for-sale-colombo-86,Honda Vezel z Premium 2023,"Posted on 16 Nov 3:07 pm, Piliyandala, Colombo112views",Honda,Vezel,0,z Premium,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","13,000 km","Rs 18,900,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-brand-new-2025-for-sale-colombo-25,Honda Vezel Z Premium Brand New 2025,"Posted on 15 Nov 12:13 pm, Nugegoda, Colombo167views",Honda,Vezel,0,Z Premium Brand New,2025,Brand New,Automatic,Station wagon,Hybrid,"1,500 cc",0 km,"Rs 19,375,000"
https://ikman.lk/en/ad/honda-vezel-z-playe-2024-for-sale-colombo-13,Honda Vezel Z Playe 2024,"Posted on 17 Nov 11:16 am, Kohuwala, Colombo167views",Honda,Vezel,0,Z Playe,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","2,500 km","Rs 20,175,000"
https://ikman.lk/en/ad/honda-grace-ex-grade-2016-for-sale-colombo-54,Honda Grace Ex Grade 2016,"Posted on 15 Nov 11:31 am, Kohuwala, Colombo296views",Honda,Grace,0,Ex Grade ,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","85,000 km","Rs 10,190,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-colombo-214,Honda Vezel Z Play 2024,"Posted on 15 Nov 10:33 am, Battaramulla, Colombo142views",Honda,Vezel,0,Vezel Z Play,2024,Reconditioned,Automatic,Saloon,Hybrid,"1,500 cc","6,000 km","Rs 20,200,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-445,Honda Vezel Z Grade 2025,"Posted on 15 Nov 10:29 am, Battaramulla, Colombo105views",Honda,Vezel,0,Z Grade 2025,2025,Brand New,Automatic,Saloon,Hybrid,"1,500 cc",0 km,"Rs 19,000,000"
https://ikman.lk/en/ad/honda-civic-2007-for-sale-trincomalee,Honda Civic 2007,"Posted on 18 Nov 1:47 pm, Trincomalee City, Trincomalee678views",Honda,Civic,0,2007,2007,Used,Automatic,Saloon,Hybrid,"1,330 cc","169,000 km","Rs 6,490,000"
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-gampaha-12,Honda Vezel z 2024,"Posted on 15 Nov 6:04 pm, Kelaniya, Gampaha341views",Honda,Vezel,0,z,2024,Import,Automatic,0,Hybrid,"1,500 cc","51,000 km","Rs 16,900,000"
https://ikman.lk/en/ad/honda-civic-fd3-2011-for-sale-kalutara-3,Honda Civic FD3 2011,"Posted on 15 Nov 1:43 am, Panadura, Kalutara747views",Honda,Civic,0,FD3 2011,2011,Used,Automatic,Saloon,Hybrid,"1,300 cc","110,000 km","Rs 7,200,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-hambantota-2,Honda Vezel Z 2025,"Posted on 15 Nov 12:17 am, Tangalla, Hambantota258views",Honda,Vezel,0,Z ,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,600,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-bnew-2025-for-sale-colombo-2,Honda Vezel Z PLAY MOONROOF BNEW 2025,"Posted on 14 Nov 11:10 pm, Kohuwala, Colombo225views",Honda,Vezel,0,Z PLAY MOONROOF BNEW,2025,Brand New,Automatic,Saloon,Hybrid,"1,500 cc",125 km,"Rs 21,400,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-bnew-2025-for-sale-colombo-3,Honda Vezel Z PLAY MOONROOF BNEW 2025,"Posted on 14 Nov 11:10 pm, Kohuwala, Colombo132views",Honda,Vezel,0,Z PLAY MOONROOF BNEW,2025,Brand New,Automatic,Saloon,Hybrid,"1,500 cc",125 km,"Rs 21,400,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-443,Honda Vezel Z Grade 2025,"Posted on 14 Nov 10:44 pm, Colombo 6, Colombo269views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,000,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-442,Honda Vezel Z Grade 2025,"Posted on 14 Nov 10:44 pm, Colombo 6, Colombo139views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,000,000"
https://ikman.lk/en/ad/honda-vezel-2025-for-sale-gampaha-48,Honda Vezel 2025,"Posted on 14 Nov 10:27 pm, Wattala, Gampaha182views",Honda,Vezel,0,0,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,490 cc",100 km,"Rs 18,900,000"
https://ikman.lk/en/ad/honda-vezel-z-play-sound-system-2023-for-sale-gampaha-1,Honda Vezel Z Play Sound System 2023,"Posted on 18 Nov 12:59 pm, Gampaha City, Gampaha402views",Honda,Vezel,0,Z Play Sound System,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","18,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/honda-vezel-ivory-interior-2023-for-sale-gampaha-1,Honda Vezel Ivory Interior 2023,"Posted on 18 Nov 12:59 pm, Gampaha City, Gampaha111views",Honda,Vezel,0,Ivory Interior,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 18,500,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2023-for-sale-gampaha-8,Honda Vezel Z Play 2023,"Posted on 18 Nov 12:59 pm, Gampaha City, Gampaha98views",Honda,Vezel,0,Z Play,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 20,800,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-ivory-pack-2023-for-sale-gampaha-1,Honda Vezel Z Premium Ivory Pack 2023,"Posted on 18 Nov 12:59 pm, Gampaha City, Gampaha230views",Honda,Vezel,0,Z Premium Ivory Pack,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","18,000 km","Rs 17,500,000"
https://ikman.lk/en/ad/honda-fit-shuttle-gp-2-navi-premium-2014-for-sale-gampaha-1,Honda Fit Shuttle GP 2 (Navi-Premium) 2014,"Posted on 14 Nov 10:04 pm, Negombo, Gampaha311views",Honda,Fit Shuttle,0,GP 2 (Navi-Premium),2014,Used,Automatic,Station wagon,Hybrid,"1,330 cc","160,000 km","Rs 10,600,000"
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2016-for-sale-gampaha-402,Honda Vezel RS Sensing 2016,"Posted on 14 Nov 9:44 pm, Negombo, Gampaha298views",Honda,Vezel,0,RS Sensing,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","116,000 km","Rs 12,100,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2025-for-sale-colombo-230,Honda Vezel Z PLAY 2025,"Posted on 20 Nov 6:00 pm, Kohuwala, Colombo233views",Honda,Vezel,0,Z PLAY,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",200 km,"Rs 21,690,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-plus-2025-for-sale-colombo-7,Honda Vezel Z Premium Plus 2025,"Posted on 16 Nov 3:56 pm, Moratuwa, Colombo210views",Honda,Vezel,0,Z Premium Plus,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,775,000"
https://ikman.lk/en/ad/honda-freed-gp3-2013-for-sale-kalutara-2,Honda Freed GP3 2013,"Posted on 16 Nov 10:04 pm, Alutgama, Kalutara299views",Honda,Freed,0,GP3,2013,Used,Automatic,MPV,Hybrid,"1,500 cc","169,000 km","Rs 8,900,000"
https://ikman.lk/en/ad/honda-vezel-z-play-sunroof-2025-for-sale-colombo-18,Honda Vezel Z Play Sunroof 2025,"Posted on 14 Nov 7:00 pm, Moratuwa, Colombo174views",Honda,Vezel,0,Z Play Sunroof,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 21,750,000"
https://ikman.lk/en/ad/honda-fit-shuttle-2012-for-sale-matara-2,Honda Fit Shuttle 2012,"Posted on 14 Nov 6:58 pm, Dikwella, Matara282views",Honda,Fit Shuttle,0,0,2012,Used,Automatic,Station wagon,Hybrid,"1,330 cc","125,000 km","Rs 9,390,000"
https://ikman.lk/en/ad/honda-vezel-z-play-sunroof-2022-for-sale-colombo-9,Honda Vezel Z Play Sunroof 2022,"Posted on 14 Nov 6:26 pm, Moratuwa, Colombo637views",Honda,Vezel,0,Z Play Sunroof,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","23,000 km","Rs 18,950,000"
https://ikman.lk/en/ad/honda-grace-2014-for-sale-kurunegala-39,Honda Grace 2014,"Posted on 08 Nov 8:43 am, Kurunegala City, Kurunegala2846views",Honda,Grace,0,Honda,2014,Used,Automatic,Saloon,Hybrid,"1,500 cc","117,000 km","Rs 9,535,000"
https://ikman.lk/en/ad/honda-vezel-z-play-4way-d-moon-2024-for-sale-colombo-2,Honda Vezel Z Play 4WAY D/Moon 2024,"Posted on 14 Nov 5:28 pm, Kohuwala, Colombo233views",Honda,Vezel,0,Z Play 4WAY D/Moon,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","4,800 km","Rs 20,500,000"
https://ikman.lk/en/ad/honda-vezel-2017-rs-sensing-for-sale-badulla,Honda Vezel RS Sensing 2017,"Posted on 17 Nov 8:56 pm, Bandarawela, Badulla868views",Honda,Vezel,0,RS Sensing,2017,Used,Automatic,0,Hybrid,"1,490 cc","102,000 km","Rs 12,100,000"
https://ikman.lk/en/ad/honda-fit-shuttle-navi-premium-gp-2-2013-for-sale-gampaha-3,Honda Fit Shuttle Navi-Premium (GP 2) 2013,"Posted on 14 Nov 4:23 pm, Negombo, Gampaha244views",Honda,Fit Shuttle,0,Navi-Premium (GP 2) ,2013,Used,Automatic,Station wagon,Hybrid,"1,330 cc","180,000 km","Rs 10,100,000"
https://ikman.lk/en/ad/honda-fit-shuttle-navi-premium-gp-7-2016-for-sale-gampaha,Honda Fit Shuttle Navi Premium (GP-7) 2016,"Posted on 14 Nov 4:09 pm, Negombo, Gampaha710views",Honda,Fit Shuttle,0,Navi Premium (GP-7),2016,Used,Automatic,Station wagon,Hybrid,"1,500 cc","56,000 km","Rs 12,600,000"
https://ikman.lk/en/ad/honda-vezel-x-hunt-2025-for-sale-colombo-46,Honda Vezel X Hunt 2025,"Posted on 17 Nov 11:02 am, Kohuwala, Colombo336views",Honda,Vezel,0,X Hunt 2025,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 17,700,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-p-l-a-y-2025-for-sale-hambantota-1,Honda Vezel Z grade P L a Y 2025,"Posted on 14 Nov 3:46 pm, Tissamaharama, Hambantota269views",Honda,Vezel,0,Z grade P L a Y,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,900,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2025-for-sale-colombo-229,Honda Vezel Z PLAY 2025,"Posted on 17 Nov 11:02 am, Kohuwala, Colombo370views",Honda,Vezel,0,Z PLAY 2025,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,900,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-2023-for-sale-colombo-24,Honda Vezel Z PLAY MOONROOF 2023,"Posted on 14 Nov 3:27 pm, Kohuwala, Colombo203views",Honda,Vezel,0,Z PLAY MOONROOF ,2023,Reconditioned,Automatic,Station wagon,Hybrid,"1,490 cc","28,000 km","Rs 19,590,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2014-for-sale-colombo-2283,Honda Vezel Z Grade 2014,"Posted on 15 Nov 11:30 pm, Battaramulla, Colombo209views",Honda,Vezel,0,Z Grade,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","213,000 km","Rs 10,000,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-brand-new-2025-for-sale-colombo-24,Honda Vezel Z PREMIUM BRAND NEW 2025,"Posted on 14 Nov 2:57 pm, Kohuwala, Colombo155views",Honda,Vezel,0,Z PREMIUM BRAND NEW,2025,Brand New,Automatic,Station wagon,Hybrid,"1,500 cc",0 km,"Rs 19,990,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-colombo-211,Honda Vezel Z Play 2024,"Posted on 14 Nov 2:50 pm, Kohuwala, Colombo238views",Honda,Vezel,0,Z Play,2024,Reconditioned,Automatic,Station wagon,Hybrid,"1,490 cc","15,000 km","Rs 18,990,000"
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-matara-2,Honda Vezel Z 2024,"Posted on 14 Nov 1:50 pm, Matara City, Matara223views",Honda,Vezel,0,Honda Vezel Z,2024,Brand New,Automatic,SUV / 4x4,Hybrid,700 cc,500 km,"Rs 18,200,000"
https://ikman.lk/en/ad/honda-grace-2015-for-sale-colombo-1296,Honda Grace 2015,"Posted on 14 Nov 12:38 pm, Mount Lavinia, Colombo234views",Honda,Grace,0,0,2015,Used,Automatic,Saloon,Hybrid,"1,500 cc","87,000 km","Rs 10,500,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-orange-pack-2014-for-sale-kalutara-3,Honda Vezel Z Grade Orange Pack 2014,"Posted on 17 Nov 3:53 pm, Panadura, Kalutara492views",Honda,Vezel,0,Z Grade Orange Pack,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","150,000 km","Rs 9,500,000"
https://ikman.lk/en/ad/honda-vezel-x-2023-for-sale-gampaha-3,Honda Vezel X 2023,"Posted on 15 Nov 6:04 pm, Kelaniya, Gampaha363views",Honda,Vezel,0,X,2023,Import,Automatic,0,Hybrid,"1,500 cc","25,000 km","Rs 16,500,000"
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2025-for-sale-colombo-3,Honda Vezel Rs Sensing 2025,"Posted on 14 Nov 8:56 am, Moratuwa, Colombo316views",Honda,Vezel,0,Rs Sensing,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 21,950,000"
https://ikman.lk/en/ad/honda-vezel-rs-premium-2025-for-sale-hambantota,Honda Vezel RS Premium 2025,"Posted on 13 Nov 11:55 pm, Tissamaharama, Hambantota442views",Honda,Vezel,0,RS Premium,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 21,300,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-play-2025-for-sale-hambantota-2,Honda Vezel Z Grade Play 2025,"Posted on 13 Nov 11:54 pm, Tissamaharama, Hambantota217views",Honda,Vezel,0,Z Grade Play,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 20,000,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-play-2025-for-sale-hambantota-1,Honda Vezel Z Grade Play 2025,"Posted on 13 Nov 11:52 pm, Tissamaharama, Hambantota528views",Honda,Vezel,0,Z Grade Play,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,800,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-play-2025-for-sale-hambantota,Honda Vezel Z Grade Play 2025,"Posted on 13 Nov 11:51 pm, Tissamaharama, Hambantota212views",Honda,Vezel,0,Z Grade Play,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,100,000"
https://ikman.lk/en/ad/honda-vezel-z-play-premium-2025-for-sale-kandy,Honda Vezel Z Play Premium 2025,"Posted on 13 Nov 9:39 pm, Akurana, Kandy211views",Honda,Vezel,0,Z Play Premium,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 21,600,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2014-for-sale-gampaha-1241,Honda Vezel Z Grade 2014,"Posted on 14 Nov 9:25 am, Wattala, Gampaha321views",Honda,Vezel,0,Z Grade,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","138,000 km","Rs 10,650,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-galle-8,Honda Vezel Z PLAY 2024,"Posted on 13 Nov 6:23 pm, Ambalangoda, Galle485views",Honda,Vezel,0,Z PLAY,2024,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","15,000 km","Rs 19,900,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-premium-2025-for-sale-kandy-1,Honda Vezel Z Grade Premium 2025,"Posted on 18 Nov 10:04 pm, Kandy City, Kandy316views",Honda,Vezel,0,Z Grade Premium,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,900,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-439,Honda Vezel Z Grade 2025,"Posted on 13 Nov 5:09 pm, Kohuwala, Colombo344views",Honda,Vezel,0,Z Grade ,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,275,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-438,Honda Vezel Z GRADE 2025,"Posted on 17 Nov 1:19 am, Nugegoda, Colombo506views",Honda,Vezel,0,Z GRADE,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 18,200,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moon-roof-2025-for-sale-colombo-85,Honda Vezel Z Play Moon Roof 2025,"Posted on 16 Nov 2:23 pm, Boralesgamuwa, Colombo270views",Honda,Vezel,0,Z Play Moon Roof,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,490 cc",0 km,"Rs 22,500,000"
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-colombo-80,Honda Vezel Z 2024,"Posted on 16 Nov 3:20 pm, Angoda, Colombo114views",Honda,Vezel,0,Z,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","15,000 km","Rs 18,775,000"
https://ikman.lk/en/ad/honda-insight-2011-for-sale-trincomalee-1,Honda Insight 2011,"Posted on 13 Nov 2:36 pm, Trincomalee City, Trincomalee837views",Honda,Insight,0,Honda Insight,2011,Used,Automatic,Saloon,Hybrid,"1,330 cc","244,000 km","Rs 6,725,000"
https://ikman.lk/en/ad/honda-vezel-z-play-fully-loaded-2025-for-sale-colombo-14,Honda Vezel Z Play Fully Loaded 2025,"Posted on 13 Nov 1:47 pm, Boralesgamuwa, Colombo201views",Honda,Vezel,0,Z Play Fully Loaded,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 22,500,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2025-for-sale-colombo-228,Honda Vezel Z Play 2025,"Posted on 13 Nov 1:42 pm, Boralesgamuwa, Colombo86views",Honda,Vezel,0,Z Play,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 22,500,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2024-for-sale-matara,Honda Vezel Z Premium 2024,"Posted on 13 Nov 4:20 pm, Matara City, Matara589views",Honda,Vezel,0,Z Premium,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","8,500 km","Rs 18,890,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2024-for-sale-colombo-152,Honda Vezel Z GRADE 2024,"Posted on 16 Nov 3:26 pm, Colombo 4, Colombo230views",Honda,Vezel,0,Z GRADE,2024,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 18,200,000"
https://ikman.lk/en/ad/honda-vezel-z-package-2023-for-sale-colombo-11,,,0,0,0,0,0,0,0,0,0,0,0,
https://ikman.lk/en/ad/honda-vezel-z-premium-2025-for-sale-gampaha-38,Honda Vezel Z Premium 2025,"Posted on 18 Nov 6:47 am, Negombo, Gampaha655views",Honda,Vezel,0,Z  Premium ,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",5 km,"Rs 19,100,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-ratnapura-6,Honda Vezel Z Grade 2025,"Posted on 17 Nov 1:19 am, Ratnapura City, Ratnapura194views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,500,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-gampaha-57,Honda Vezel Z 2025,"Posted on 12 Nov 9:46 pm, Nittambuwa, Gampaha297views",Honda,Vezel,0,Z,2025,Brand New,Automatic,Coup̩/Sports,Hybrid,"1,500 cc",0 km,"Rs 18,800,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-colombo-208,Honda Vezel Z Play 2024,"Posted on 12 Nov 3:36 pm, Nugegoda, Colombo240views",Honda,Vezel,0,Z Play,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","5,000 km","Rs 19,900,000"
https://ikman.lk/en/ad/honda-vezel-2022-for-sale-kurunegala,,,0,0,0,0,0,0,0,0,0,0,0,
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-b-n-for-sale-colombo-2,Honda Vezel Z Grade 2025 B/N,"Posted on 12 Nov 3:28 pm, Boralesgamuwa, Colombo708views",Honda,Vezel,0,Z Grade 2025 B/N,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,650,000"
https://ikman.lk/en/ad/honda-vezel-2017-rs-for-sale-galle,Honda Vezel RS 2017,"Posted on 13 Nov 4:52 pm, Galle City, Galle325views",Honda,Vezel,0,RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","128,000 km","Rs 11,900,000"
https://ikman.lk/en/ad/honda-vezel-z-2023-for-sale-colombo-46,Honda Vezel Z 2023,"Posted on 12 Nov 3:07 pm, Boralesgamuwa, Colombo305views",Honda,Vezel,0,Z,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","30,000 km","Rs 17,650,000"
https://ikman.lk/en/ad/honda-fit-gp4-hybrid-2013-for-sale-colombo-2,Honda Fit GP4 Hybrid 2013,"Posted on 19 Nov 5:24 pm, Moratuwa, Colombo337views",Honda,Fit,0,GP4 Hybrid ,2013,Used,Automatic,Hatchback,Hybrid,"1,500 cc","173,117 km","Rs 7,585,000"
https://ikman.lk/en/ad/honda-vezel-z-primium-2022-for-sale-kurunegala,,,0,0,0,0,0,0,0,0,0,0,0,
https://ikman.lk/en/ad/honda-vezel-z-premium-2025-for-sale-gampaha-37,Honda Vezel Z premium 2025,"Posted on 18 Nov 6:48 am, Negombo, Gampaha503views",Honda,Vezel,0,Z premium ,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",15 km,"Rs 19,100,000"
https://ikman.lk/en/ad/honda-vezel-z-play-pearl-2-2025-for-sale-gampaha,Honda Vezel Z PLAY PEARL 2 2025,"Posted on 18 Nov 6:48 am, Negombo, Gampaha307views",Honda,Vezel,0,Z PLAY  PEARL 2,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",5 km,"Rs 21,050,000"
https://ikman.lk/en/ad/honda-grace-ex-package-1st-owner-2016-for-sale-colombo-1,Honda Grace EX Package 1st Owner 2016,"Posted on 12 Nov 1:47 pm, Nugegoda, Colombo343views",Honda,Grace,0,EX Package 1st Owner,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","103,000 km","Rs 10,200,000"
https://ikman.lk/en/ad/honda-vezel-premium-2025-for-sale-colombo-5,Honda Vezel premium 2025,"Posted on 17 Nov 1:19 am, Colombo 3, Colombo418views",Honda,Vezel,0,premium,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",20 km,"Rs 17,700,000"
https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-colombo-1753,Honda Fit GP1 2012,"Posted on 12 Nov 12:15 pm, Moratuwa, Colombo658views",Honda,Fit,0,GP1,2012,Used,Automatic,0,Hybrid,"1,300 cc","186,000 km","Rs 6,350,000"
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-colombo-79,Honda Vezel Z 2024,"Posted on 14 Nov 10:48 am, Colombo 4, Colombo214views",Honda,Vezel,0,Z,2024,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,450,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-245,Honda Vezel Z 2025,"Posted on 12 Nov 11:52 am, Colombo 4, Colombo256views",Honda,Vezel,0,Z,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,900,000"
